,Date,Visitor,Home,Att.,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,E+/-,SAtt,Thru%,Rk,Age,GP,G.1.1,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%
694,44306,Columbus Blue Jackets,Florida Panthers,4132,6,24,-1,0,-19,12,7,-31,-0.276,-54,33,2,1,-1.34,0.19,-0.97,0.59,-21,-73,-5.15,-6,-35,-0.81,2,-2,-3.1,-4.4,-329,-1.4,133,-0.011,-1,-76.08241758,-0.035714286,-5.206043956,-97.83791209,8.230769231,-4.485714286,2.61510989,-81.53846154,-0.491758242,-4.190659341,2.86978022,-1.333142857,-0.704945055,-1.713571429,-5.243131868,5.243131868,-5.197802198,-3.159340659,-7.541758242,-32.15934066,1.432142857,-74.18181818,0.181818182,0,-1.636363636,-2.212121212,-3.848484848,-10.21212121,-5.787878788,-0.945454545,-1.060606061,-0.636363636,0.060606061,-0.636363636,-1.03030303,-1.242424242,0.060606061,-9.96969697,0.819318182,3.696969697,5.181818182,-5,-8.606060606,0.454545455,2.714444444
695,44306,Anaheim Ducks,Los Angeles Kings,1431,5,5,0.7,0,-4,2,2,-6,-0.054,-18,8,1,1,-0.41,0.06,-0.33,0.14,-21,-46,-9.99,7,5,-3.77,-1,2,1.8,-0.7,-87,-0.6,-34,-0.006,2,54.04310345,1.988916256,-2.003694581,-14.22536946,-38.48768473,4.4341133,1.981650246,-22.50615764,-29.61206897,3.751724138,1.993965517,0.024261084,0.201600985,0.239901478,-0.744704433,0.744704433,3.64408867,0.938423645,1.362684729,-2.811576355,-3.085312899,64.39867424,1.524621212,-0.954545455,-0.679924242,-1.34469697,-2.024621212,0.582386364,3.006628788,-0.2875,0.019886364,-0.666666667,-0.033143939,-0.170454545,-0.103219697,-1.177083333,-0.064393939,-4.139204545,-3.284242424,-15.77651515,-1.009469697,5.809659091,1.055871212,0.272727273,0.091111111
696,44306,New York Rangers,New York Islanders,1400,7,5,-3.4,0,-5,6,-1,-11,-0.098,24,30,-3,-1,-0.13,0.01,0.43,0.54,10,35,1.92,8,34,-1.45,4,4,3.5,4.2,-16,1.6,74,-0.014,-5,56.29103448,-3.002758621,-5.310344828,-82.48689655,-57.64,-2.611310345,1.23337931,-58.04275862,-34.05517241,-2.728137931,1.625103448,1.275862069,-0.555586207,0.747724138,-0.701793103,0.701793103,2.846896552,-0.388965517,-6.242068966,-14.11310345,2.750758621,43.03571429,-3.607142857,-2.4,0.438095238,1.276190476,1.714285714,-1.54047619,5.438095238,-0.121428571,0.045238095,0.269047619,0.123809524,-0.133333333,0.466666667,0.580952381,0.228571429,-4.464285714,1.268095238,-44.62857143,-2.964285714,-9.030952381,-8.633333333,5.357142857,-6.166959064
697,44306,New Jersey Devils,Pittsburgh Penguins,4672,13,22,-2.5,0,-18,14,4,-32,-0.286,-48,34,-3,4,-1.39,0.2,-0.86,0.61,-14,3,-9.49,8,-7,-6.47,-3,1,-0.4,-0.3,-72,-2.5,58,-0.017,-2,27.52051282,-3.743589744,-0.466666667,15.59487179,17.18974359,-0.613589744,0.826153846,6.835897436,20.91538462,-0.363589744,2.096410256,-0.959448276,-1.375384615,-2.450896552,-1.453333333,1.453333333,-0.505128205,3.543589744,-1.012820513,1.676923077,2.824,81.15625,-2.90625,0,-1.5,-2.25,-3.75,-9.53125,-0.90625,-0.9,-0.96875,-0.4375,-0.09375,-0.46875,-1.40625,-0.71875,-0.125,-2.25,-2.190322581,1.625,-1.53125,-12.03125,-2.875,2.53125,-5.525
698,44306,Carolina Hurricanes,Tampa Bay Lightning,3800,5,-5,-1.3,0,0,-5,5,5,0.044,-5,-11,3,0,0.14,-0.02,-0.08,-0.2,2,-16,3.39,-3,-7,1.08,4,3,-3.3,-3.9,102,-0.8,-2,0.007,0,63.94833333,-0.888333333,-1.006666667,60.41166667,32.27,1.5615,0.632833333,41.52,23.70333333,1.191166667,0.824833333,-2.725,2.155833333,-0.5365,-2.067333333,2.067333333,2.978333333,9.825,0.8125,13.515,-0.565166667,30.35714286,-0.785714286,0.035714286,-0.178571429,0.428571429,0.25,0.678571429,-6.535714286,0.064285714,-0.392857143,0.071428571,0.142857143,-0.107142857,0,0.321428571,0.107142857,3.642857143,1.143386243,3.964285714,0.464285714,-1.785714286,9.928571429,0.714285714,3.71372549
699,44306,Toronto Maple Leafs,Vancouver Canucks,,9,-18,1.3,0,12,-15,3,27,0.242,38,-39,-2,-1,1.16,-0.2,0.68,-0.7,4,0,2.58,-6,-39,-1.31,-3,3,-2.8,-0.8,122,1.5,-312,0.005,2,35.8,0.94,6.353333333,110.86,33.4,9.290666667,4.164666667,90.28666667,21.88,8.768666667,3.388666667,2.005247376,4.041666667,4.987106447,4.327333333,-4.327333333,2.86,11.11333333,10.11583333,26.2,-2.666883117,29.54112554,0.942857143,1.745454545,1.407792208,3.637229437,5.045021645,10.2969697,-3.656277056,0.858441558,1.32034632,0.167965368,-0.080519481,0.458874459,3.354978355,0.302164502,-0.01991342,6.517748918,0.876489028,30.35324675,-1.545454545,0.022510823,-1.134199134,1.124675325,-4.858823529
700,44307,Minnesota Wild,Arizona Coyotes,3736,5,-13,1,0,11,-10,-1,21,0.188,30,-15,-2,-1,0.69,-0.1,0.53,-0.27,-8,-13,-3.21,-1,-6,-0.09,0,-1,0.9,0.4,47,1.6,-1,0.009,0,42.2962963,1.781481481,2.596296296,7.862962963,47.26666667,-5.055185185,-3.493333333,13.05185185,29.41481481,-3.424444444,-2.804814815,2.428888889,-0.163703704,2.262222222,-6.791111111,6.791111111,1.514814815,1.411111111,3.22,7.322222222,6.132962963,56.37708565,1.967741935,2.242491657,1.368186874,1.87541713,3.243604004,8.889877642,3.085650723,0.637931034,1.557285873,-0.193548387,0.004449388,0.494994438,2.174638487,-0.333704116,0.034482759,5.042269188,-1.350055617,37.15016685,3.93214683,-13.26362625,3.11679644,9.073414905,-9.126666667
701,44307,Nashville Predators,Chicago Blackhawks,,9,-7,1.5,0,7,-2,-5,9,0.08,-8,-30,3,-2,0.42,-0.06,-0.14,-0.54,-10,-16,-4.1,7,21,-1.24,3,-5,2.6,0.2,44,-0.7,-135,0.009,1,-19.66550117,1.717948718,-2.477855478,-12.12470862,-71.27505828,2.81993007,-2.625524476,9.567599068,-51.6025641,5.323426573,-2.121212121,0.072027972,0.432750583,0.497902098,-2.466666667,2.466666667,-3.94988345,-5.208624709,2.799300699,-5.751748252,3.554326923,-34.22352941,1.398319328,-0.847058824,-0.362184874,-1.052941176,-1.41512605,5.06302521,3.932773109,0.138067227,-0.127731092,-0.317647059,0.083193277,0.095798319,-0.531092437,-0.575630252,0.053781513,-0.116806723,-2.309090909,-15.84033613,-1.794957983,-2.96302521,4.190756303,-5.542857143,6.72406015
702,44307,Montreal Canadiens,Edmonton Oilers,,7,7,0.2,0,-11,2,9,-13,-0.116,-25,11,1,3,-0.58,0.1,-0.45,0.2,-19,-23,-8.38,10,18,-3.98,7,-2,0.5,-0.8,72,-1.9,-138,-0.014,-2,-30.66814815,0.247407407,1.237037037,81.42814815,-22.30518519,6.120296296,0.77837037,47.49037037,-13.25925926,4.701481481,0.770666667,-1.322962963,-0.968888889,-2.295555556,6.762222222,-6.758222222,-2.398518519,2.048888889,3.395259259,15.96,-4.02562963,-13.75615764,0.354679803,-1.24137931,-1.087438424,-2.245073892,-3.332512315,-1.251231527,0.625615764,-0.496428571,-0.612068966,-0.714285714,0.238916256,-0.456896552,-1.099753695,-1.350985222,0.205665025,0.422413793,-1.282142857,-17.32881773,-5.020935961,3.9408867,-1.641625616,2.699507389,0.983881579
703,44307,San Jose Sharks,Vegas Golden Knights,3950,7,25,-0.2,0,-19,14,5,-33,-0.294,-44,74,4,1,-1.8,0.26,-0.78,1.32,-9,-18,-3.72,17,40,-6.38,1,2,1.9,-0.1,-147,-1.7,264,-0.029,-5,-119.2024242,-1.071515152,-9.260606061,-177.9187879,-76.85939394,-7.224727273,-1.456363636,-115.0254545,-43.20606061,-6.429333333,-0.608,-1.230060606,-4.801333333,-6.036484848,-9.917090909,9.917090909,-3.032727273,-1.037575758,-2.731757576,-46.19030303,6.19369697,-136.1985447,-0.907484407,-11.02598753,-3.361746362,-6.202702703,-9.564449064,-15.11538462,-1.765072765,-1.890540541,-2.745322245,-0.597713098,-0.018711019,-1.067567568,-5.04989605,-1.145530146,-0.007276507,-24.88669439,-2.520582121,-190.470894,-10.47713098,-13.06237006,-17.77962578,-16.23076923,-2.495614035
704,44308,Boston Bruins,Buffalo Sabres,,6,-21,1.8,0,18,-18,0,36,0.322,30,-62,0,-1,1.45,-0.21,0.54,-1.11,5,17,0.9,-6,39,8.26,4,1,3.4,2.9,274,0.4,-373,0.016,6,11.34647551,1.160095579,-1.636798088,33.10155317,-76.92353644,5.737514934,-0.196535245,28.21027479,-76.4265233,6.81051374,-0.476702509,-1.337777778,1.545997611,-0.065925926,5.857228196,-5.854002389,1.733572282,0.33213859,5.256750299,12.51732378,-2.971025641,28.08838384,0.747474747,-2.545454545,0.494949495,1.257575758,1.752525253,12.12373737,4.694444444,0.773484848,0.333333333,0.063131313,0.098484848,0.472222222,0.962121212,0.224747475,0.070707071,3.593434343,-1.453928571,-44.82323232,-1.116161616,7.550505051,2.76010101,-7.247474747,-4.815873016
705,44308,Dallas Stars,Detroit Red Wings,,10,-11,-0.8,0,4,-8,4,12,0.107,31,-20,0,3,0.75,-0.11,0.56,-0.36,20,8,12.16,-1,-2,0.37,3,0,0,0.5,171,1,-268,-0.003,2,-44.89538462,0.4,6.575384615,164.1876923,40.39692308,6.893538462,0.021538462,109.9953846,22.67076923,6.502307692,-0.143846154,0.069230769,-0.811538462,-0.734461538,1.820769231,-1.820769231,4.08,5.876923077,6.577384615,38.14153846,-2.999384615,-65.49503722,0.461538462,6.253101737,1.967741935,3.334987593,5.302729529,4.781637717,2.35483871,0.915260546,0.977667494,0.874689826,0.115384615,0.259305211,1.624069479,1.633995037,0.076923077,16.05583127,0.954094293,108.0136476,4.504962779,21.75930521,15.0248139,10.64764268,1.508187135
706,44308,Carolina Hurricanes,Florida Panthers,4683,6,-1,-1,0,-1,-2,3,1,0.009,-13,-17,3,0,0.11,-0.02,-0.23,-0.31,3,-26,5.08,-8,8,5.47,3,2,-2.7,-3.8,-160,0.2,-101,0.005,3,57.55448718,-0.208333333,1.948717949,59.06089744,49.98076923,0.7875,1.032371795,33.46153846,36.69871795,-0.040064103,0.89775641,-1.601,1.476602564,0.2275,-0.137179487,0.137179487,-2.810897436,3.894230769,-2.522115385,12.64423077,-2.029166667,42.33874459,0.019480519,5.418831169,0.553030303,1.600649351,2.153679654,0.082251082,-2.623376623,0.362229437,0.106060606,0.318181818,0.128787879,0.051948052,0.810606061,0.661255411,0.128787879,4.859307359,2.366071429,90.53463203,4.803030303,4.20021645,15.25649351,6.155844156,0.961111111
707,44308,Washington Capitals,New York Islanders,1400,1,-7,1.4,0,4,-2,-2,6,0.054,36,36,-1,-1,0,0,0.65,0.65,11,9,6.09,4,27,0.25,-2,8,2.8,2.4,24,2,22,-0.021,-6,121.485,1.771666667,-1.583333333,2.845,-21.05666667,2.1305,0.800333333,1.981666667,0.266666667,1.379333333,1.465333333,1.220833333,-0.757166667,0.500166667,3.595333333,-3.595333333,4.14,-2.32,-2.771666667,1.18,-0.91026087,153.570197,0.754926108,-1.379310345,1.054187192,1.935960591,2.990147783,-1.434729064,4.899014778,0.066502463,0.782019704,0.346059113,-0.073891626,0.137931034,1.137931034,0.800492611,-0.002463054,-1.171182266,0.546428571,-24.68719212,-4.912561576,-6.516009852,-0.327586207,4.253694581,2.448830409
708,44308,Philadelphia Flyers,New York Rangers,1800,5,2,2,0,-2,0,2,-2,-0.018,-16,42,2,2,-0.9,0.13,-0.28,0.75,-5,-12,-1.51,15,-2,-9.2,-7,2,-2.1,-3.4,85,-1.5,-28,-0.027,-2,37.83563218,0.649425287,-2.156321839,17.20689655,-66.6,4.809310345,-3.118045977,4.916091954,-45.54482759,2.324137931,-4.359770115,-2.572528736,-1.792413793,-4.361724138,0.617126437,-0.617126437,-3.806896552,-3.531034483,2.092068966,2.726436782,-11.52275862,35.98484848,0.954545455,-3.054545455,-1.018181818,-1.618181818,-2.636363636,-5.915151515,-5.063636364,-0.716666667,-0.518181818,-0.263636364,-0.236363636,-0.2,-0.860606061,-0.457575758,-0.3,-2.227272727,-1.96,-46.75454545,-5.227272727,-5.993939394,7.8,-11.18181818,8.329736842
709,44308,New Jersey Devils,Pittsburgh Penguins,4672,6,22,-2.5,0,-18,14,4,-32,-0.286,-48,34,-3,4,-1.39,0.2,-0.86,0.61,-14,3,-9.49,8,-7,-6.47,-3,1,-0.4,-0.3,-72,-2.5,58,-0.017,-2,27.52051282,-3.743589744,-0.466666667,15.59487179,17.18974359,-0.613589744,0.826153846,6.835897436,20.91538462,-0.363589744,2.096410256,-0.959448276,-1.375384615,-2.450896552,-1.453333333,1.453333333,-0.505128205,3.543589744,-1.012820513,1.676923077,2.824,81.15625,-2.90625,0,-1.5,-2.25,-3.75,-9.53125,-0.90625,-0.9,-0.96875,-0.4375,-0.09375,-0.46875,-1.40625,-0.71875,-0.125,-2.25,-2.190322581,1.625,-1.53125,-12.03125,-2.875,2.53125,-5.525
710,44308,Colorado Avalanche,St. Louis Blues,,6,-12,-1.5,0,12,-7,-5,19,0.169,30,-35,-2,-2,1.02,-0.14,0.54,-0.62,11,52,-0.52,-8,6,5.27,-5,2,0.8,2.9,315,-0.1,-247,0.007,7,-59.0483871,-1.449462366,-2.24516129,67.47311828,-97.06236559,9.177956989,-0.715913978,42.54516129,-73.47311828,9.34,-0.233010753,-0.853655914,2.797956989,1.957311828,4.98344086,-4.98344086,0.024731183,-3.812903226,8.867956989,18.22043011,-3.488172043,-53.83333333,-0.819047619,-4.857142857,0.061904762,0.323809524,0.385714286,6.557142857,-0.676190476,0.435714286,0.09047619,0.142857143,-0.171428571,0.280952381,0.29047619,0.233333333,-0.2,1.276190476,-2.831302521,-84.48095238,-5.99047619,-15.44285714,-8.185714286,-4.219047619,-5.800326797
711,44308,Columbus Blue Jackets,Tampa Bay Lightning,4200,4,20,-1.3,0,-18,9,9,-27,-0.241,-46,39,2,1,-1.31,0.19,-0.82,0.7,-22,-63,-6.84,-1,-50,-5.2,3,-1,-3.7,-4.5,-67,-2.4,232,-0.009,-4,-69.68857143,-0.715714286,-8.161428571,-96.48714286,-9.48,-3.711714286,2.215571429,-73.48,-13.48714286,-2.959428571,2.796857143,-2.457142857,-0.025714286,-2.477571429,-7.173285714,7.173285714,0.591428571,2.771428571,-4.207142857,-31.28857143,2.896142857,-86.16341991,-0.623376623,-5.383116883,-2.367965368,-3.384199134,-5.752164502,-9.615800866,-9.70021645,-1.243398268,-1.55952381,-0.883116883,0.074675325,-0.795454545,-1.840909091,-1.582251082,0.038961039,-11.18614719,-0.403367003,-82.87337662,0.843073593,-10.98593074,-13.93398268,-4.987012987,5.467058824
712,44308,Ottawa Senators,Vancouver Canucks,,3,-1,-1.6,0,0,-1,1,1,0.009,7,2,-1,0,0.05,-0.02,0.13,0.04,0,19,-1.9,-1,-12,-0.83,1,1,-0.7,1.3,34,0.2,-71,-0.005,1,-34.05,-1.221428571,0.29047619,17.32857143,-9.621428571,5.69952381,3.492380952,13.40952381,-8.335714286,4.100238095,1.880952381,2.485837438,3.15,4.872044335,-7.438809524,7.438809524,-0.235714286,3.269047619,1.031904762,3.228571429,-7.757142857,-17.94208494,-0.813899614,-1.556756757,-0.039382239,0.269498069,0.23011583,0.897297297,-1.738996139,-0.016988417,-0.015444015,-0.041698842,0.017760618,-0.003861004,0.359073359,-0.107335907,0.017760618,-1.596911197,2.460160428,-25.36911197,-1.189189189,11.27722008,-7.583011583,1.023938224,-12.93636364
713,44308,Toronto Maple Leafs,Winnipeg Jets,,8,-9,0.7,0,5,-9,4,14,0.125,16,-4,1,-2,0.35,-0.06,0.28,-0.07,-6,-6,-2.98,2,-5,-2.07,0,4,-0.2,-0.5,90,0.4,-155,-0.006,-2,-21.81666667,0.173333333,-3.996666667,0.335,-58.46666667,5.988166667,3.862166667,8.978333333,-48.77833333,6.267833333,3.417833333,1.021195652,1.025,1.737681159,2.175666667,-2.175666667,1.476666667,6.255,10.94583333,-2.308333333,-0.295454545,-21.65993266,0.444444444,-6.787878788,-0.65993266,-0.737373737,-1.397306397,4.437710438,-3.003367003,-0.123569024,-0.208754209,-0.430976431,-0.02020202,-0.080808081,0.175084175,-0.915824916,0.003367003,-8.457912458,-0.683780332,-111.1885522,-6.952861953,-17.68013468,-9.107744108,-10.07744108,-6.246323529
714,44309,Boston Bruins,Buffalo Sabres,,10,-21,1.8,0,18,-18,0,36,0.322,30,-62,0,-1,1.45,-0.21,0.54,-1.11,5,17,0.9,-6,39,8.26,4,1,3.4,2.9,274,0.4,-373,0.016,6,11.34647551,1.160095579,-1.636798088,33.10155317,-76.92353644,5.737514934,-0.196535245,28.21027479,-76.4265233,6.81051374,-0.476702509,-1.337777778,1.545997611,-0.065925926,5.857228196,-5.854002389,1.733572282,0.33213859,5.256750299,12.51732378,-2.971025641,28.08838384,0.747474747,-2.545454545,0.494949495,1.257575758,1.752525253,12.12373737,4.694444444,0.773484848,0.333333333,0.063131313,0.098484848,0.472222222,0.962121212,0.224747475,0.070707071,3.593434343,-1.453928571,-44.82323232,-1.116161616,7.550505051,2.76010101,-7.247474747,-4.815873016
715,44309,Montreal Canadiens,Calgary Flames,,6,-3,0.3,0,-2,-6,8,4,0.036,3,5,0,2,-0.06,0.01,0.05,0.09,-3,-24,0.92,3,0,-1.74,7,-5,0.3,-0.9,57,-0.2,2,-0.003,-3,-103.4842857,0.09,3.557142857,89.99428571,55.45142857,1.795428571,0.575857143,51.83428571,35.71428571,1.255714286,0.796857143,-1.567142857,-1.572857143,-3.132857143,0.754285714,-0.750285714,-2.772857143,2.267142857,0.946714286,18.49571429,-1.824571429,-77.55172414,0.413793103,0,0.103448276,-0.448275862,-0.344827586,0.689655172,0.206896552,-0.010344828,-0.034482759,-0.103448276,0.24137931,-0.068965517,-0.413793103,-0.206896552,0.172413793,1.931034483,-1.875123153,3.586206897,0.24137931,14.20689655,-1.172413793,2.172413793,8.03125
716,44309,Nashville Predators,Chicago Blackhawks,,4,-7,1.5,0,7,-2,-5,9,0.08,-8,-30,3,-2,0.42,-0.06,-0.14,-0.54,-10,-16,-4.1,7,21,-1.24,3,-5,2.6,0.2,44,-0.7,-135,0.009,1,-19.66550117,1.717948718,-2.477855478,-12.12470862,-71.27505828,2.81993007,-2.625524476,9.567599068,-51.6025641,5.323426573,-2.121212121,0.072027972,0.432750583,0.497902098,-2.466666667,2.466666667,-3.94988345,-5.208624709,2.799300699,-5.751748252,3.554326923,-34.22352941,1.398319328,-0.847058824,-0.362184874,-1.052941176,-1.41512605,5.06302521,3.932773109,0.138067227,-0.127731092,-0.317647059,0.083193277,0.095798319,-0.531092437,-0.575630252,0.053781513,-0.116806723,-2.309090909,-15.84033613,-1.794957983,-2.96302521,4.190756303,-5.542857143,6.72406015
717,44309,Minnesota Wild,Los Angeles Kings,1091,6,-16,1.8,0,14,-12,-2,26,0.232,38,-10,0,0,0.75,-0.11,0.67,-0.18,-3,-4,-1.35,5,2,-2.9,-1,0,1.8,0.9,-2,2.5,-41,0.004,2,14.21296296,3.493386243,2.189153439,10.09391534,33.52380952,-0.395899471,-0.76547619,10.17328042,15.73148148,1.322222222,0.143518519,1.592460317,0.442724868,2.046031746,-5.740873016,5.740873016,5.493386243,0.325396825,4.08452381,8.353174603,5.825925926,17.50107759,3.3125,3.25862069,1.769396552,2.693965517,4.463362069,9.011853448,5.046336207,0.750431034,1.794181034,0,-0.024784483,0.547413793,2.800646552,-0.016163793,-0.090517241,5.061422414,-2.169195402,54.20258621,5.135775862,0.132543103,5.154094828,14.13793103,-6.725555556
718,44309,Philadelphia Flyers,New York Rangers,1800,5,2,2,0,-2,0,2,-2,-0.018,-16,42,2,2,-0.9,0.13,-0.28,0.75,-5,-12,-1.51,15,-2,-9.2,-7,2,-2.1,-3.4,85,-1.5,-28,-0.027,-2,37.83563218,0.649425287,-2.156321839,17.20689655,-66.6,4.809310345,-3.118045977,4.916091954,-45.54482759,2.324137931,-4.359770115,-2.572528736,-1.792413793,-4.361724138,0.617126437,-0.617126437,-3.806896552,-3.531034483,2.092068966,2.726436782,-11.52275862,35.98484848,0.954545455,-3.054545455,-1.018181818,-1.618181818,-2.636363636,-5.915151515,-5.063636364,-0.716666667,-0.518181818,-0.263636364,-0.236363636,-0.2,-0.860606061,-0.457575758,-0.3,-2.227272727,-1.96,-46.75454545,-5.227272727,-5.993939394,7.8,-11.18181818,8.329736842
719,44310,Vegas Golden Knights,Anaheim Ducks,1717,6,-29,1,0,23,-16,-7,39,0.348,66,-55,-1,0,1.88,-0.27,1.18,-0.98,20,51,8.88,-14,-20,6.93,2,-3,-1.6,0.6,329,2.1,-185,0.023,3,106.1668966,0.609655172,8.096551724,176.7296552,92.26482759,4.507172414,-0.593793103,123.3075862,50.46206897,5.744275862,-0.260965517,1.203310345,1.812827586,3.005241379,6.956275862,-6.956275862,5.794482759,-1.444137931,5.611172414,45.43586207,1.424275862,110.3344988,0.749417249,7.723776224,3.55011655,6.46969697,10.01981352,14.75174825,0.058275058,1.85,2.597902098,0.858974359,0.093240093,1.045454545,4.773892774,1.641025641,0.054778555,24.89160839,1.96013986,136.1899767,10.12004662,7.755244755,10.86480186,13.95804196,-5.613333333
720,44310,Montreal Canadiens,Calgary Flames,,7,-3,0.3,0,-2,-6,8,4,0.036,3,5,0,2,-0.06,0.01,0.05,0.09,-3,-24,0.92,3,0,-1.74,7,-5,0.3,-0.9,57,-0.2,2,-0.003,-3,-103.4842857,0.09,3.557142857,89.99428571,55.45142857,1.795428571,0.575857143,51.83428571,35.71428571,1.255714286,0.796857143,-1.567142857,-1.572857143,-3.132857143,0.754285714,-0.750285714,-2.772857143,2.267142857,0.946714286,18.49571429,-1.824571429,-77.55172414,0.413793103,0,0.103448276,-0.448275862,-0.344827586,0.689655172,0.206896552,-0.010344828,-0.034482759,-0.103448276,0.24137931,-0.068965517,-0.413793103,-0.206896552,0.172413793,1.931034483,-1.875123153,3.586206897,0.24137931,14.20689655,-1.172413793,2.172413793,8.03125
721,44310,Dallas Stars,Detroit Red Wings,,3,-11,-0.8,0,4,-8,4,12,0.107,31,-20,0,3,0.75,-0.11,0.56,-0.36,20,8,12.16,-1,-2,0.37,3,0,0,0.5,171,1,-268,-0.003,2,-44.89538462,0.4,6.575384615,164.1876923,40.39692308,6.893538462,0.021538462,109.9953846,22.67076923,6.502307692,-0.143846154,0.069230769,-0.811538462,-0.734461538,1.820769231,-1.820769231,4.08,5.876923077,6.577384615,38.14153846,-2.999384615,-65.49503722,0.461538462,6.253101737,1.967741935,3.334987593,5.302729529,4.781637717,2.35483871,0.915260546,0.977667494,0.874689826,0.115384615,0.259305211,1.624069479,1.633995037,0.076923077,16.05583127,0.954094293,108.0136476,4.504962779,21.75930521,15.0248139,10.64764268,1.508187135
722,44310,Carolina Hurricanes,Florida Panthers,4838,7,-1,-1,0,-1,-2,3,1,0.009,-13,-17,3,0,0.11,-0.02,-0.23,-0.31,3,-26,5.08,-8,8,5.47,3,2,-2.7,-3.8,-160,0.2,-101,0.005,3,57.55448718,-0.208333333,1.948717949,59.06089744,49.98076923,0.7875,1.032371795,33.46153846,36.69871795,-0.040064103,0.89775641,-1.601,1.476602564,0.2275,-0.137179487,0.137179487,-2.810897436,3.894230769,-2.522115385,12.64423077,-2.029166667,42.33874459,0.019480519,5.418831169,0.553030303,1.600649351,2.153679654,0.082251082,-2.623376623,0.362229437,0.106060606,0.318181818,0.128787879,0.051948052,0.810606061,0.661255411,0.128787879,4.859307359,2.366071429,90.53463203,4.803030303,4.20021645,15.25649351,6.155844156,0.961111111
723,44310,Arizona Coyotes,Los Angeles Kings,1497,4,-3,0.8,0,3,-2,-1,5,0.044,8,5,2,1,0.06,-0.01,0.14,0.09,5,9,1.86,6,8,-2.81,-1,1,0.9,0.5,-49,0.9,-40,-0.005,2,-28.08333333,1.711904762,-0.407142857,2.230952381,-13.74285714,4.659285714,2.727857143,-2.878571429,-13.68333333,4.746666667,2.948333333,-0.836428571,0.606428571,-0.216190476,1.050238095,-1.050238095,3.978571429,-1.085714286,0.86452381,1.030952381,-0.307037037,-38.87600806,1.344758065,1.016129032,0.401209677,0.818548387,1.219758065,0.121975806,1.960685484,0.1125,0.236895161,0.193548387,-0.029233871,0.052419355,0.626008065,0.317540323,-0.125,0.019153226,-0.819139785,17.05241935,1.203629032,13.39616935,2.037298387,5.064516129,2.401111111
724,44310,Washington Capitals,New York Islanders,1400,9,-7,1.4,0,4,-2,-2,6,0.054,36,36,-1,-1,0,0,0.65,0.65,11,9,6.09,4,27,0.25,-2,8,2.8,2.4,24,2,22,-0.021,-6,121.485,1.771666667,-1.583333333,2.845,-21.05666667,2.1305,0.800333333,1.981666667,0.266666667,1.379333333,1.465333333,1.220833333,-0.757166667,0.500166667,3.595333333,-3.595333333,4.14,-2.32,-2.771666667,1.18,-0.91026087,153.570197,0.754926108,-1.379310345,1.054187192,1.935960591,2.990147783,-1.434729064,4.899014778,0.066502463,0.782019704,0.346059113,-0.073891626,0.137931034,1.137931034,0.800492611,-0.002463054,-1.171182266,0.546428571,-24.68719212,-4.912561576,-6.516009852,-0.327586207,4.253694581,2.448830409
725,44310,New Jersey Devils,Pittsburgh Penguins,4672,6,22,-2.5,0,-18,14,4,-32,-0.286,-48,34,-3,4,-1.39,0.2,-0.86,0.61,-14,3,-9.49,8,-7,-6.47,-3,1,-0.4,-0.3,-72,-2.5,58,-0.017,-2,27.52051282,-3.743589744,-0.466666667,15.59487179,17.18974359,-0.613589744,0.826153846,6.835897436,20.91538462,-0.363589744,2.096410256,-0.959448276,-1.375384615,-2.450896552,-1.453333333,1.453333333,-0.505128205,3.543589744,-1.012820513,1.676923077,2.824,81.15625,-2.90625,0,-1.5,-2.25,-3.75,-9.53125,-0.90625,-0.9,-0.96875,-0.4375,-0.09375,-0.46875,-1.40625,-0.71875,-0.125,-2.25,-2.190322581,1.625,-1.53125,-12.03125,-2.875,2.53125,-5.525
726,44310,Minnesota Wild,San Jose Sharks,,9,-17,0.3,0,14,-12,-2,26,0.232,34,-37,-4,-2,1.08,-0.16,0.6,-0.66,7,9,3.48,-5,-23,0.32,-3,-1,-0.3,1.1,-97,2.7,-86,0.016,2,-26.79461279,1.966329966,5.356902357,25.50841751,56.60606061,-2.112457912,-0.696969697,24.3973064,38.08754209,-1.744444444,-0.981481481,1.594949495,3.22962963,4.837373737,-2.035353535,2.035353535,-0.912457912,1.868686869,-0.157575758,11.91919192,1.293265993,-21.03355079,1.945945946,7.515377446,2.260950606,3.77166822,6.032618826,8.793103448,3.746505126,1.078471575,1.921714818,0.405405405,-0.066169618,0.739981361,3.179869525,0.665424045,-0.073625349,9.195712954,1.675489282,124.2600186,6.502329916,-0.36999068,11.01304753,16.13793103,1.292280702
